# X, Y, d4:d7:48:d8:2e:70, 00:0e:84:4b:0b:ad, 00:1f:6c:a8:e6:a2, 00:1f:6c:a8:e6:a1, 00:1f:6c:a8:e6:a0, 00:0e:84:4b:0a:f1, 00:0e:84:4b:0b:9f, 24:b6:57:b4:f6:20, 00:0e:84:4b:0b:c0, 00:3a:98:21:8d:12, 24:b6:57:7b:e8:a0, 00:3a:98:2a:5f:c2, 00:3a:98:2a:5f:c0, 00:0e:84:4b:0b:ec, 00:3a:98:2a:5f:c1, 00:0e:84:4b:0b:eb, 00:0e:84:4b:0c:05, 00:0e:84:4b:0b:aa, 00:16:b6:ee:00:7f, 00:0e:84:4b:0c:10, 00:0e:84:4b:0c:11, 00:0e:84:4b:0c:12, 00:3a:98:2a:59:81, 00:3a:98:2a:59:80, 00:3a:98:2a:59:82, 00:3a:98:2a:5c:50, 00:3a:98:2a:5c:52, 00:3a:98:2a:5c:51, 00:1f:6c:a9:1b:71, 00:0b:fd:4a:71:b2, 00:1f:6c:a9:1b:70, 00:0e:84:4b:0a:f8, 00:3a:98:2a:6b:22, 00:3a:98:2a:6b:21, 00:0b:fd:4a:71:b5, 00:3a:98:2a:6b:20, 00:3a:98:2a:54:20, 00:0e:84:4b:0c:0a, 00:0e:84:4b:0b:ff, 00:1f:6c:a9:1b:72, 00:3a:98:2a:59:c2, 00:3a:98:2a:54:21, 00:3a:98:2a:59:c1, 00:3a:98:2a:59:c0, 00:24:17:21:1a:95, d4:d7:48:d8:2b:00, 00:3a:98:2a:63:b0, 00:3a:98:2a:63:b2, 00:3a:98:2a:63:b1, d4:d7:48:d8:28:30, 00:0e:38:7a:37:77, 00:1b:11:6a:18:0f, 2c:3f:38:f7:fe:80, 00:0e:84:4b:0b:7c, d4:d7:48:b0:8f:40, 00:0e:84:4b:0c:0f, 2c:3f:38:f7:fe:81, 00:0b:fd:4a:71:ce, 00:0e:84:4b:0b:7f, 00:0e:84:4b:0b:02, 00:0b:fd:f3:ab:0b, 00:0e:38:7a:37:b2, 00:0e:84:4b:0b:05, d4:d7:48:d8:2c:70, 00:0b:fd:4a:71:a2, 00:0b:fd:f3:ab:56, 00:0e:84:4b:0b:86, d4:d7:48:b0:97:10, 00:1f:6c:a8:e5:81, 00:1f:6c:a8:e5:82, 00:0e:84:4b:0b:f6, 00:3a:98:36:01:32, 24:b6:57:7b:ee:d0, 00:3a:98:36:01:30, 00:3a:98:36:01:31, 24:b6:57:7b:e9:60, d4:d7:48:d8:28:b0, 00:0e:84:4b:0a:8f, d4:d7:48:d8:2f:a0, 00:0e:84:4b:0b:dc, 00:0e:84:4b:0b:a2, 00:3a:98:2a:5a:30, 00:3a:98:2a:5a:32, 00:3a:98:2a:5a:31, 00:0e:84:4b:0b:70, d4:d7:48:b0:95:f0, d4:d7:48:b0:8d:20, 00:0b:fd:4a:71:d6, 00:0e:84:4b:0b:e8
73.98509216308594, 37.03485870361328, -105.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -73.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -87.4, -110, -110, -110, -110, -110, -108, -102.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -94.6, -96.3
36.7100830078125, 10.311640739440918, -85.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -71.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -94.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -101.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.9, -110, -110, -110, -110, -110, -110, -110, -110, -90.8, -102.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -72.2, -110, -110, -107.6, -110, -110, -110, -110, -110, -110, -110, -110, -97.1, -110
21.687713623046875, 19.991369247436523, -97.8, -110, -110, -110, -110, -110, -110, -83.8, -110, -110, -110, -110, -110, -101.4, -110, -87.7, -110, -110, -108.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -88.3, -109.2, -110, -110, -110, -110, -99.6, -108.5, -110, -100, -89.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -100.8, -75.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -72.1, -110, -110, -93.6, -110, -110, -110, -110, -110, -110, -110, -107, -110, -110
8.788025856018066, 10.166121482849121, -110, -107.9, -110, -110, -110, -110, -110, -95.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -108.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -95.1, -110, -110, -110, -110, -110, -110, -110, -110, -100.5, -110, -110, -110, -110, -110, -93.7, -110, -110, -110, -110, -110, -110, -95.3, -110, -110, -82.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -90.9, -77.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -93.7, -110, -110, -95.8, -93.3, -110, -110, -110, -110, -110, -110, -110, -110, -110
71.62627410888672, 32.71800994873047, -86.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -52.5, -110, -110, -103.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.6, -110, -110, -110, -110, -110, -110, -110, -87, -110, -110, -110, -110, -110, -92.4, -100.9, -110, -110, -105.1, -110, -110, -110, -110, -108.3, -110, -110, -110, -106.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -82.7, -103.1
56.28797149658203, 3.307861328125, -74.6, -102.9, -110, -110, -110, -110, -110, -110, -109.1, -110, -94, -110, -110, -110, -110, -110, -110, -110, -76.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.4, -107.2, -108.7, -108.6, -110, -110, -110, -110, -110, -110, -110, -110, -98.7, -110, -110, -110, -110, -96.9, -110, -110, -110, -110, -110, -110, -110, -97.7, -110, -110, -110, -110, -110, -78.7, -110, -110, -110, -106.7, -110, -110, -110, -110, -107.4, -110, -110, -108.5, -105.7, -110, -100.3, -109, -110, -110, -110, -110, -110, -110, -110, -78.6, -110
18.367353439331055, 3.015944242477417, -110, -110, -110, -110, -110, -110, -110, -95.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -96.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -87.3, -110, -110, -90.8, -92.2, -110, -92.1, -110, -110, -110, -110, -110, -110, -110, -110, -97.2, -110, -110, -110, -110, -110, -110, -102.4, -110, -110, -89.2, -110, -110, -108.6, -110, -110, -110, -110, -110, -103.4, -99.7, -85.2, -110, -110, -110, -110, -110, -99.7, -110, -102.2, -97.4, -94.4, -110, -110, -100.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
21.8144588470459, 13.338879585266113, -110, -110, -110, -110, -110, -110, -110, -99.2, -110, -110, -110, -110, -110, -108.9, -110, -91.2, -110, -110, -90.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -82, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -97.1, -110, -110, -110, -110, -110, -110, -107.2, -110, -97.8, -93.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -105.6, -75.3, -110, -110, -110, -110, -109.1, -110, -110, -110, -110, -81.4, -110, -110, -99.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
0.8580247759819031, 18.573057174682617, -110, -81.3, -110, -110, -110, -110, -110, -78.7, -86.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -109.3, -110, -103.2, -110, -110, -110, -110, -110, -107.3, -72.2, -110, -106.8, -110, -107, -110, -110, -110, -110, -110, -110, -110, -110, -106.1, -110, -110, -83.2, -110, -110, -110, -105.6, -108.3, -110, -110, -110, -110, -105.1, -63.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -105.2, -110, -92.2, -110, -110, -110, -110, -110, -110, -110, -110, -94.4
38.59576416015625, 33.1566276550293, -99.9, -101.1, -110, -110, -110, -110, -110, -108.6, -105.5, -110, -109.2, -110, -110, -86.2, -110, -110, -110, -110, -82, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -107.7, -110, -110, -110, -110, -109.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -87.2, -102.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -100.2, -110, -110, -110, -110, -110, -110, -108.2, -110, -110, -97.7, -110, -110, -110, -110, -110, -110, -110, -45.2, -110, -110, -75.5, -110, -110, -110, -110, -110, -110, -110, -72.6, -79.9, -92.3
38.495460510253906, 26.59589195251465, -84.4, -110, -110, -110, -110, -110, -110, -109.3, -110, -110, -106, -110, -110, -97.6, -110, -110, -110, -110, -80.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.7, -101, -107.7, -110, -110, -110, -110, -110, -110, -110, -110, -107.8, -110, -110, -110, -110, -87.4, -100.6, -110, -110, -110, -110, -110, -110, -110, -110, -109.2, -110, -110, -103, -110, -110, -97.4, -110, -110, -108.2, -105.2, -110, -110, -93.4, -110, -110, -110, -110, -110, -110, -110, -50.2, -110, -110, -79.8, -110, -110, -110, -110, -110, -110, -109.3, -85.7, -80.6, -110
5.334986209869385, 12.20756721496582, -110, -110, -110, -110, -110, -110, -110, -74.2, -98.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -95.2, -110, -110, -110, -110, -110, -110, -110, -110, -91.6, -110, -110, -110, -110, -110, -93.8, -110, -110, -110, -110, -110, -110, -81.8, -110, -110, -85.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -96.3, -57.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -99.7, -110, -110, -109.2, -101.1, -110, -110, -110, -110, -110, -110, -110, -110, -110
0.916154146194458, 36.16043472290039, -110, -101.4, -110, -110, -110, -110, -110, -65.6, -90.8, -110, -110, -110, -110, -103.2, -110, -109, -110, -107.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -101.2, -110, -110, -110, -110, -110, -106.2, -89.2, -110, -110, -110, -110, -110, -96.4, -110, -110, -110, -110, -110, -110, -108.4, -108.6, -110, -103.1, -110, -110, -110, -110, -109.2, -110, -110, -109.1, -110, -76.5, -82.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -96.6, -110, -107.2, -96.4, -84, -110, -110, -110, -110, -110, -110, -110, -110, -80.2
9.93044376373291, 10.168089866638184, -110, -106.8, -110, -110, -110, -110, -110, -84.8, -107.9, -110, -110, -110, -110, -110, -110, -109, -110, -110, -104.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -108.9, -110, -110, -110, -110, -110, -110, -110, -110, -102.6, -110, -110, -110, -110, -110, -84.4, -110, -110, -110, -110, -110, -110, -89.7, -110, -110, -79.4, -110, -110, -107.8, -110, -110, -110, -110, -110, -110, -91.7, -74.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -96.4, -110, -110, -93.2, -92.7, -110, -110, -110, -110, -110, -110, -110, -110, -110
5.4286580085754395, 15.532702445983887, -110, -100.5, -110, -110, -110, -110, -110, -75.3, -101.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -91.1, -110, -110, -110, -110, -110, -110, -110, -110, -93.1, -110, -110, -110, -110, -110, -94.8, -110, -110, -110, -110, -110, -110, -94.8, -110, -110, -79.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -104.2, -59.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -108.6, -110, -110, -106.8, -98.1, -110, -110, -110, -110, -110, -110, -110, -110, -110
74.04125213623047, 27.559036254882813, -95.1, -110, -110, -110, -110, -110, -110, -109.4, -110, -110, -51.4, -110, -110, -90.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -103.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -101.8, -110, -110, -110, -110, -110, -110, -110, -88.7, -110, -110, -110, -110, -110, -89.1, -102.3, -110, -110, -105.3, -110, -110, -110, -110, -108.4, -110, -110, -110, -109.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -82.8, -110
0.9243266582489014, 17.041797637939453, -110, -86.2, -110, -110, -110, -110, -110, -83.8, -76.4, -110, -110, -110, -110, -108.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -103.5, -110, -101.1, -110, -110, -110, -110, -110, -110, -81.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -93.2, -110, -110, -91, -110, -110, -110, -102.6, -110, -110, -110, -110, -110, -105.2, -63.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -108.5, -110, -95, -110, -90.1, -110, -110, -110, -110, -110, -110, -110, -110, -87.9
0.7776100039482117, 5.687136650085449, -110, -104.8, -110, -110, -110, -110, -110, -96.6, -94.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -105.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -107.4, -110, -110, -110, -110, -110, -110, -110, -110, -92.1, -110, -110, -110, -110, -110, -109.2, -110, -110, -110, -110, -110, -110, -107.4, -110, -110, -89.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -107.8, -80.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -104.3, -110, -110, -110, -97, -110, -110, -110, -110, -110, -110, -110, -110, -109.1
54.83182144165039, 12.572901725769043, -54.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -87.2, -110, -110, -110, -110, -110, -110, -110, -91.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -109.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -109.2, -110, -110, -110, -107.7, -110, -110, -110, -110, -110, -110, -110, -95.8, -110, -110, -109.3, -110, -110, -77.8, -110, -110, -110, -106.8, -110, -110, -110, -110, -96.3, -110, -110, -88.5, -97.1, -110, -107.2, -110, -110, -110, -110, -110, -110, -103.7, -110, -63.4, -110
7.357614040374756, 10.238301277160645, -110, -103.9, -110, -110, -110, -110, -110, -98.1, -108.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -107.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -98.4, -110, -110, -110, -110, -110, -110, -110, -110, -93.1, -110, -110, -110, -110, -110, -104.9, -110, -110, -110, -110, -110, -110, -99.4, -110, -110, -87.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -102.9, -73.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -96.2, -110, -110, -110, -82.9, -110, -110, -110, -110, -110, -110, -110, -110, -110
5.774077892303467, 10.238301277160645, -110, -99.8, -110, -110, -110, -110, -110, -86.6, -106.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -107.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -93.8, -110, -110, -110, -110, -110, -101.6, -110, -110, -110, -110, -110, -110, -100.7, -110, -110, -87.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -99.3, -77.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -104.6, -110, -110, -105.8, -92.4, -110, -110, -110, -110, -110, -110, -110, -110, -110
5.510767936706543, 21.958162307739258, -110, -110, -110, -110, -110, -110, -110, -62, -105.8, -110, -110, -110, -110, -109.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -103.1, -110, -110, -110, -110, -110, -110, -110, -110, -94.6, -110, -110, -110, -110, -110, -100.2, -110, -110, -110, -110, -110, -110, -101.6, -110, -110, -79, -110, -110, -105.2, -110, -110, -110, -110, -110, -110, -92.6, -50.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -104.9, -110, -110, -105.2, -103.4, -110, -110, -110, -110, -110, -110, -110, -110, -110
38.437744140625, 23.314687728881836, -81.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -97.6, -110, -110, -110, -110, -80.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -93.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -85.7, -102.8, -110, -110, -110, -110, -110, -110, -110, -110, -109.2, -110, -110, -105.9, -110, -110, -102.5, -110, -110, -105.9, -108.4, -105.3, -110, -105.7, -110, -110, -110, -110, -110, -110, -110, -57.9, -110, -110, -81.2, -110, -110, -110, -110, -110, -110, -108.3, -98.8, -89.9, -109.1
9.073930740356445, 13.936336517333984, -110, -110, -110, -110, -110, -110, -110, -77.2, -102.3, -110, -110, -110, -110, -107.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -100.1, -110, -110, -110, -110, -110, -110, -110, -110, -107.2, -110, -110, -110, -110, -110, -98.9, -110, -110, -110, -110, -110, -110, -92.9, -110, -110, -76.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -80.8, -61.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -100.2, -110, -110, -90.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
72.27300262451172, 10.390677452087402, -88.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -89.2, -110, -110, -110, -110, -110, -110, -110, -105.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -91.9, -110, -110, -110, -110, -110, -88.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -89.3, -110
20.101642608642578, 10.229171752929688, -110, -110, -110, -110, -110, -110, -110, -104.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -88.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -95.8, -110, -110, -100.1, -98.8, -110, -103.2, -110, -110, -110, -110, -110, -110, -110, -110, -98.1, -110, -110, -110, -110, -110, -110, -97.1, -110, -110, -89.7, -110, -110, -110, -110, -110, -110, -110, -110, -109.2, -103.6, -81.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -86.2, -110, -110, -108.3, -90.1, -110, -110, -110, -110, -110, -110, -110, -110, -110
38.838218688964844, 6.010459899902344, -81.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -59.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -105.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -96, -110, -110, -110, -110, -110, -110, -110, -110, -110, -109.3, -110, -110, -104.7, -110, -110, -97.3, -110, -110, -88.9, -110, -108.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -73.4, -110, -110, -107.2, -110, -110, -110, -110, -110, -110, -110, -109.2, -89.1, -110
7.410387992858887, 7.035818576812744, -110, -106.8, -110, -110, -110, -110, -110, -93.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -102.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -99.6, -110, -110, -110, -110, -110, -110, -110, -110, -91.7, -110, -110, -110, -110, -110, -101.7, -110, -110, -110, -110, -110, -110, -93.3, -110, -110, -74.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -100.9, -80.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -93.8, -110, -110, -100.7, -96.7, -110, -110, -110, -110, -110, -110, -110, -110, -110
74.26749420166016, 34.264488220214844, -97.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -58.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.3, -110, -110, -110, -110, -110, -110, -110, -88.1, -110, -110, -110, -110, -110, -89.9, -104.7, -110, -110, -106.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -84.5, -110
21.705516815185547, 21.686445236206055, -108.4, -110, -110, -110, -110, -110, -110, -80.8, -110, -110, -110, -110, -110, -94.9, -110, -88.8, -106.3, -110, -107.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -83.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -87.7, -110, -110, -110, -110, -110, -109.1, -105, -110, -101.9, -95.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -104.7, -74.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -78.3, -110, -110, -91.2, -110, -110, -110, -110, -110, -110, -110, -105.8, -110, -110
75.61335754394531, 17.192554473876953, -95.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -83.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -109.2, -110, -110, -110, -110, -110, -99.9, -110, -110, -110, -110, -110, -110, -110, -110, -90.1, -110, -110, -110, -108.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -102.9, -110
5.697048187255859, 5.673451900482178, -110, -110, -110, -110, -110, -110, -110, -87.2, -100.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -105.2, -110, -110, -110, -110, -110, -110, -110, -110, -94.3, -110, -110, -110, -110, -110, -106.3, -110, -110, -110, -110, -110, -110, -105.7, -110, -110, -81.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -104.9, -88.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -105.9, -92.8, -110, -110, -110, -110, -110, -110, -110, -110, -97.4
73.89802551269531, 10.399555206298828, -98.3, -110, -110, -110, -110, -110, -110, -110, -110, -110, -89.1, -110, -110, -110, -110, -110, -110, -110, -106.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.1, -110, -110, -110, -110, -110, -96.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -98.8, -110
7.261896133422852, 23.580354690551758, -110, -110, -110, -110, -110, -110, -110, -61.9, -110, -110, -110, -110, -110, -109.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -98.2, -110, -110, -110, -110, -110, -110, -110, -110, -98.5, -110, -110, -110, -110, -110, -90.1, -110, -110, -110, -110, -110, -110, -103.7, -110, -110, -73.9, -110, -110, -108.4, -110, -110, -110, -110, -110, -110, -82.6, -56.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -104.2, -110, -110, -97.7, -105, -110, -110, -110, -110, -110, -110, -110, -110, -110
2.569190502166748, 21.85158348083496, -110, -109, -110, -110, -110, -110, -110, -67.3, -103, -110, -110, -110, -110, -110, -110, -110, -110, -107.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -90.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -102.8, -110, -110, -75.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -99.8, -49.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -100.5, -110, -110, -110, -86.3, -110, -110, -110, -110, -110, -110, -110, -110, -110
0.9867285490036011, 25.2723331451416, -110, -92.2, -110, -110, -110, -110, -103.8, -64.8, -84.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -94.7, -110, -110, -110, -110, -110, -108.9, -78.1, -110, -94.2, -110, -92.3, -93.8, -110, -110, -110, -110, -110, -110, -110, -107.8, -110, -110, -96.9, -110, -110, -109.3, -106.3, -110, -110, -110, -110, -110, -101.9, -68.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -109.3, -110, -101.4, -110, -86.1, -110, -110, -110, -110, -110, -110, -110, -110, -99.8
0.9061262011528015, 22.208507537841797, -110, -100.2, -110, -110, -110, -110, -110, -70.2, -87.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -105.1, -110, -110, -110, -110, -110, -102.1, -81.2, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -104.4, -110, -110, -84.8, -109.2, -110, -110, -106.2, -100.5, -110, -110, -110, -110, -102.2, -69.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -95.2, -110, -74, -110, -110, -110, -110, -110, -110, -110, -110, -85.8
21.79911231994629, 16.61700439453125, -109.2, -110, -110, -110, -110, -110, -110, -93.2, -110, -110, -110, -110, -110, -104.2, -110, -91.8, -110, -110, -89.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -77.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -90.2, -110, -110, -110, -110, -110, -110, -108.3, -110, -104.3, -89.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -103.9, -83.3, -110, -110, -110, -110, -109.1, -110, -110, -110, -110, -81.4, -110, -110, -95.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
33.87620162963867, 7.574320316314697, -93.1, -110, -110, -110, -110, -110, -110, -109.3, -110, -110, -110, -110, -110, -106.7, -110, -101.3, -110, -110, -73.9, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -90.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -93.8, -109.2, -110, -110, -110, -110, -109.2, -105.1, -110, -110, -92.2, -110, -110, -107.8, -110, -110, -104.8, -110, -110, -100.7, -95.7, -96.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -80.1, -110, -110, -97.9, -110, -110, -110, -110, -110, -110, -110, -108.7, -89.7, -110
10.387994766235352, 22.57942771911621, -110, -110, -110, -110, -110, -110, -110, -75.3, -110, -110, -110, -110, -110, -106.6, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -95.2, -110, -110, -110, -110, -110, -110, -110, -110, -96.2, -110, -110, -110, -110, -110, -91.1, -110, -110, -110, -110, -110, -110, -99.2, -110, -110, -73.3, -110, -110, -109.3, -110, -110, -110, -110, -110, -110, -87.3, -58.1, -110, -110, -110, -110, -110, -110, -110, -110, -110, -91.8, -110, -110, -87.6, -108.8, -110, -110, -110, -110, -110, -110, -110, -110, -110
